Label, Structure, Abbreviation
1002, Left 
1003, Left 
1004, Left 
1005, Left 
1006, Left 
1007, Left 
1008, Left 
1009, Left 
1010, Left 
1011, Left 
1012, Left 
1013, Left 
1014, Left 
1015, Left 
1016, Left 
1017, Left 
1018, Left Inferior Frontal Gyrus
1019, Left 
1020, Left 
1021, Left 
1022, Left 
1023, Left 
1024, Left 
1025, Left 
1026, Left 
1027, Left 
1028, Left Superior Frontal Sulcus, sfrs
1029, Left 
1030, Left 
1031, Left 
1032, Left 
1033, Left 
1034, Left 
1035, Left 
